"Time (s)","Sound pressure level (dB)"
9.025900000E2,6.547285797E1
9.029050000E2,6.534571775E1
9.032100000E2,5.428834230E1
9.034580000E2,4.919896084E1
9.037180000E2,5.326934205E1
9.039740000E2,5.135684539E1
9.042700000E2,5.784030554E1
9.045180000E2,5.789711892E1
9.048150000E2,5.501985460E1
9.050680000E2,5.394185103E1
9.053920000E2,5.504541187E1
9.056620000E2,5.574384904E1
9.059260000E2,5.198297704E1
9.062920000E2,5.507423148E1
9.065460000E2,5.073979477E1
9.068090000E2,5.409355601E1
9.071500000E2,5.842003605E1
9.074380000E2,6.323761852E1
9.076890000E2,5.475142925E1
9.079510000E2,5.285089191E1
9.082580000E2,6.228883476E1
9.085110000E2,6.229139223E1
9.087590000E2,5.849936549E1
9.090220000E2,6.382664868E1
9.092560000E2,5.234586511E1
9.095720000E2,5.506613760E1
9.098700000E2,5.883918884E1
9.101180000E2,5.722745073E1
9.103980000E2,6.006905181E1
9.106670000E2,6.333821195E1
9.109390000E2,5.997503412E1
9.111770000E2,5.691091005E1
9.114250000E2,5.629684565E1
9.117070000E2,5.944947286E1
9.119370000E2,5.757115704E1
9.122030000E2,5.617546709E1
9.125090000E2,5.506166951E1
9.128480000E2,5.345826069E1
9.131070000E2,5.586702127E1
9.133900000E2,6.075354367E1
9.137040000E2,5.668960998E1
9.139920000E2,5.584388878E1
9.142800000E2,5.668519299E1
9.145740000E2,5.400550993E1
9.148220000E2,5.668991412E1
9.150670000E2,5.455006531E1
9.153720000E2,5.750041942E1
9.156590000E2,5.756327349E1
9.159630000E2,5.822694927E1
9.162110000E2,5.764545771E1
9.164660000E2,5.716015909E1
9.167560000E2,5.136001811E1
9.170200000E2,4.706951064E1
9.172710000E2,4.999131008E1
9.175180000E2,5.619976433E1
9.178030000E2,5.463675948E1
9.180580000E2,4.995546642E1
9.183000000E2,5.328928391E1
9.185570000E2,4.808104957E1
9.188650000E2,5.411517612E1
9.191080000E2,5.672946344E1
9.194270000E2,5.737096863E1
9.196850000E2,5.974051238E1
9.199830000E2,5.656564726E1
9.202340000E2,5.709524531E1
9.204810000E2,5.408385116E1
9.208240000E2,5.414410830E1
9.210650000E2,5.638214177E1
9.213330000E2,5.753313030E1
9.216130000E2,5.354803656E1
9.219120000E2,6.191736419E1
9.221480000E2,5.734366551E1
9.224580000E2,5.684475304E1
9.228030000E2,6.045431811E1
9.230950000E2,5.973057312E1
9.233960000E2,5.537690593E1
9.236620000E2,5.411771801E1
9.239600000E2,5.513839001E1
9.242140000E2,5.699753068E1
9.244670000E2,6.643461088E1
9.247300000E2,6.062391899E1
9.250330000E2,5.798096332E1
9.253240000E2,6.347140522E1
9.255740000E2,6.166496817E1
9.259250000E2,6.190058171E1
9.261820000E2,6.329204590E1
9.264380000E2,6.389135880E1
9.267030000E2,5.917517639E1
9.269480000E2,5.809772267E1
9.272170000E2,5.733235238E1
9.274780000E2,5.226841119E1
9.277860000E2,5.876554483E1
9.280720000E2,6.281089568E1
9.283510000E2,5.368859448E1
9.286400000E2,5.449014251E1
9.289370000E2,5.589991313E1
9.292390000E2,5.452044152E1
9.294860000E2,5.574135623E1
9.297800000E2,5.656551806E1
9.300200000E2,5.368800996E1
9.302990000E2,5.374372369E1
9.305490000E2,5.520696346E1
9.308500000E2,5.642038107E1
9.311480000E2,5.958603376E1
9.314510000E2,5.775531382E1
9.316980000E2,5.561486787E1
9.319610000E2,5.826734748E1
9.322700000E2,5.604871965E1
9.325550000E2,5.170668645E1
9.328670000E2,5.089285684E1
9.331190000E2,4.724853188E1
9.333790000E2,4.756075237E1
9.336260000E2,5.199039629E1
9.338890000E2,4.980140945E1
9.341620000E2,5.530081877E1
9.344120000E2,5.549144740E1
9.347250000E2,5.515929093E1
9.349780000E2,5.399104933E1
9.352760000E2,5.325801117E1
9.356240000E2,5.040008457E1
9.359420000E2,5.360316460E1
9.361890000E2,5.191591881E1
9.364390000E2,5.324554606E1
9.366970000E2,5.654671572E1
9.370100000E2,5.711795620E1
9.372590000E2,5.478625541E1
9.375950000E2,5.667621371E1
9.378550000E2,5.463565976E1
9.381050000E2,5.398825590E1
9.383580000E2,5.436030102E1
9.386390000E2,5.091983440E1
9.389120000E2,5.286705124E1
9.391550000E2,5.236775571E1
9.394300000E2,5.738794921E1
9.397170000E2,5.727939554E1
9.399750000E2,6.319402051E1
9.402560000E2,5.468250624E1
9.405530000E2,5.641852830E1
9.408670000E2,6.200700436E1
9.411390000E2,6.163446308E1
9.413860000E2,7.148312536E1
9.416340000E2,6.050927243E1
9.419040000E2,5.667078757E1
9.421350000E2,5.749142651E1
9.424700000E2,5.240604485E1
9.427760000E2,5.466454134E1
9.430280000E2,6.082141946E1
9.433300000E2,6.003969647E1
9.436110000E2,6.121195378E1
9.438460000E2,5.625129518E1
9.441420000E2,5.911131348E1
9.443880000E2,5.468317436E1
9.446840000E2,6.009033853E1
9.449440000E2,5.906624737E1
9.452490000E2,5.464875325E1
9.455970000E2,5.384566268E1
9.458510000E2,5.044039840E1
9.461140000E2,5.035886237E1
9.463820000E2,5.734112986E1
9.466620000E2,5.229112628E1
9.469690000E2,6.028523542E1
9.472250000E2,5.837101422E1
9.475000000E2,5.619491985E1
9.477970000E2,5.364209552E1
9.480560000E2,5.511055516E1
9.483560000E2,5.308396885E1
9.486650000E2,5.587440008E1
9.490640000E2,5.273632850E1
9.493730000E2,6.231816715E1
9.496570000E2,6.253734875E1
9.499030000E2,5.554720788E1
9.501460000E2,5.631566079E1
9.503970000E2,5.626896653E1
9.506490000E2,5.691941114E1
9.508990000E2,5.116659255E1
9.511440000E2,4.922875084E1
9.514130000E2,5.936693495E1
9.517070000E2,5.638156112E1
9.520200000E2,5.180629212E1
9.523780000E2,4.998674108E1
9.526570000E2,4.841587788E1
9.529100000E2,5.028896526E1
9.531650000E2,4.965921907E1
9.534690000E2,4.493319669E1
9.537260000E2,4.598612712E1
9.539740000E2,5.276251951E1
9.542810000E2,4.126037796E1
9.545830000E2,4.737114191E1
9.548330000E2,4.411553821E1
9.550850000E2,4.440050708E1
9.553840000E2,5.260541790E1
9.556980000E2,5.273901651E1
9.559710000E2,5.383409632E1
9.562220000E2,5.239354977E1
9.564980000E2,4.759742823E1
9.568040000E2,5.239869448E1
9.570530000E2,5.238241691E1
9.573300000E2,5.227349879E1
9.575630000E2,5.272394727E1
9.578410000E2,5.414710772E1
9.580970000E2,5.325895305E1
9.583410000E2,5.577122645E1
9.586370000E2,5.015645058E1
9.590040000E2,5.173028231E1
9.593040000E2,5.447959265E1
9.595640000E2,5.484713415E1
9.598110000E2,5.470137539E1
9.601060000E2,5.878769788E1
9.603740000E2,5.851189839E1
9.606810000E2,5.400762096E1
9.609290000E2,5.749049444E1
9.611870000E2,5.241750519E1
9.614480000E2,4.979747952E1
9.616960000E2,5.096881110E1
9.620030000E2,5.149804171E1
9.623180000E2,5.481599911E1
9.625540000E2,5.138365056E1
9.628240000E2,5.235851031E1
9.630470000E2,4.871540913E1
9.632880000E2,5.651540461E1
9.635860000E2,5.650278128E1
9.638210000E2,5.704973755E1
9.641160000E2,5.757712252E1
9.643960000E2,5.881159691E1
9.646600000E2,5.355579494E1
9.649750000E2,5.539751700E1
9.652910000E2,4.797714339E1
9.655520000E2,5.082548637E1
9.658080000E2,5.579830605E1
9.660780000E2,5.554406278E1
9.663250000E2,5.354814316E1
9.665660000E2,5.463107171E1
9.668090000E2,5.368692433E1
9.671300000E2,5.364867335E1
9.674540000E2,5.468973775E1
9.677060000E2,5.815904844E1
9.680020000E2,5.598522308E1
9.682480000E2,5.541083624E1
9.685850000E2,5.512396132E1
9.688400000E2,5.530796688E1
9.691210000E2,5.433954611E1
9.693810000E2,5.507440645E1
9.696820000E2,5.086817906E1
9.699140000E2,5.696191489E1
9.701640000E2,5.845256581E1
9.704420000E2,5.620226260E1
9.706770000E2,5.629047170E1
9.709750000E2,5.811655252E1
9.712290000E2,5.703185419E1
9.714900000E2,5.716734774E1
9.718450000E2,5.493596869E1
9.720910000E2,5.909437017E1
9.723380000E2,5.710675060E1
9.725910000E2,5.780279559E1
9.728920000E2,5.860060144E1
9.731360000E2,6.078900999E1
9.734260000E2,5.852116194E1
9.736640000E2,5.905899453E1
9.739130000E2,5.636299630E1
9.742090000E2,6.289355999E1
9.744870000E2,6.167909115E1
9.747290000E2,6.098057792E1
9.750690000E2,5.906667343E1
9.753320000E2,6.018572501E1
9.756150000E2,5.718512970E1
9.759100000E2,5.146063018E1
9.761570000E2,5.733244632E1
9.764050000E2,5.368365894E1
9.766600000E2,5.486016267E1
9.769150000E2,5.908582599E1
9.771910000E2,5.733773036E1
9.774400000E2,5.566361416E1
9.777680000E2,5.819125256E1
9.781220000E2,5.947694304E1
9.783640000E2,6.140057637E1
9.786330000E2,5.721849738E1
9.788550000E2,5.617504209E1
9.791010000E2,5.660293849E1
9.793960000E2,5.174001770E1
9.796880000E2,5.083474014E1
9.799290000E2,5.184104339E1
9.801850000E2,5.025385313E1
9.804850000E2,5.286605500E1
9.807270000E2,5.586849562E1
9.809750000E2,5.666036754E1
9.812950000E2,5.248500918E1
9.815810000E2,5.416072977E1
9.818360000E2,5.799655965E1
9.821300000E2,5.801841935E1
9.823770000E2,5.977514968E1
9.826270000E2,5.676871456E1
9.828850000E2,5.104814549E1
9.831730000E2,5.834620153E1
9.834010000E2,5.660640582E1
9.836620000E2,5.686451748E1
9.839750000E2,5.998440952E1
9.842240000E2,5.556687478E1
9.846000000E2,5.811069315E1
9.848430000E2,5.843499893E1
9.851250000E2,5.180956247E1
9.853860000E2,5.206236639E1
9.856480000E2,5.641840701E1
9.859110000E2,5.518588565E1
9.861920000E2,5.697237679E1
9.864550000E2,5.411246614E1
9.867510000E2,5.214533821E1
9.869880000E2,5.642389575E1
9.872440000E2,6.015294933E1
9.875470000E2,5.809991100E1
9.879150000E2,6.420044247E1
9.881610000E2,6.042656173E1
9.884280000E2,5.938959873E1
9.886840000E2,6.059888233E1
9.889870000E2,5.282749720E1
9.892620000E2,5.638110380E1
9.895440000E2,4.900409689E1
9.897740000E2,4.971849802E1
9.900320000E2,5.061428463E1
9.903370000E2,5.829922071E1
9.905860000E2,5.812083213E1
9.908910000E2,5.500587720E1
9.911860000E2,5.677481104E1
9.914380000E2,5.502691141E1
9.916830000E2,5.294500154E1
9.919560000E2,5.700444986E1
9.921770000E2,5.448756275E1
9.924220000E2,5.785741234E1
9.927280000E2,5.702180374E1
9.929670000E2,6.013415875E1
9.932080000E2,5.533496795E1
9.934640000E2,5.695301526E1
9.937440000E2,5.436173732E1
9.940620000E2,5.092257074E1
9.944480000E2,4.973000793E1
9.946940000E2,4.871235512E1
9.949410000E2,5.171412848E1
9.951960000E2,5.643245777E1
9.954520000E2,5.548819002E1
9.957530000E2,5.694822585E1
9.960600000E2,5.668072577E1
9.963110000E2,5.547400320E1
9.966010000E2,5.667137699E1
9.968430000E2,5.866196066E1
9.971120000E2,5.641527163E1
9.974300000E2,5.505243365E1
9.977140000E2,5.491253296E1
9.979940000E2,5.642986287E1
9.982400000E2,5.111113898E1
9.985270000E2,5.228293633E1
9.987770000E2,5.380023266E1
9.990760000E2,5.259255492E1
9.993610000E2,5.359948032E1
9.996550000E2,5.817439497E1
9.999080000E2,5.712087238E1
1.000199000E3,6.016800470E1
1.000435000E3,5.758076017E1
1.000772000E3,5.328951429E1
1.001047000E3,5.373102399E1
1.001303000E3,5.905317642E1
1.001622000E3,5.478240688E1
1.001877000E3,5.648896451E1
1.002173000E3,5.587033976E1
1.002422000E3,5.995513955E1
1.002724000E3,6.295760047E1
1.003003000E3,5.978713154E1
1.003261000E3,5.669754444E1
1.003545000E3,5.577942906E1
1.003827000E3,6.186873273E1
1.004183000E3,6.253868639E1
1.004493000E3,5.777226132E1
1.004770000E3,6.482227668E1
1.005072000E3,5.923751414E1
1.005323000E3,5.644465637E1
1.005601000E3,6.074750234E1
1.005832000E3,5.683683327E1
1.006147000E3,5.957418887E1
1.006418000E3,6.134946851E1
1.006713000E3,5.641852300E1
1.006952000E3,5.637674327E1
1.007310000E3,5.484290206E1
1.007589000E3,6.426865013E1
1.007886000E3,5.712036033E1
1.008127000E3,5.768385080E1
1.008427000E3,5.812466970E1
1.008666000E3,6.112344783E1
1.008973000E3,5.606588478E1
1.009269000E3,5.809328667E1
1.009507000E3,5.371315435E1
1.009763000E3,5.527533595E1
1.010003000E3,5.390597114E1
1.010379000E3,5.652035402E1
1.010658000E3,5.490058638E1
1.010920000E3,5.927019017E1
1.011197000E3,5.293113048E1
1.011458000E3,5.179006266E1
1.011718000E3,5.366462930E1
1.011979000E3,5.569421827E1
1.012229000E3,5.341899104E1
1.012477000E3,4.863208748E1
1.012772000E3,6.037154816E1
1.013036000E3,5.430849576E1
1.013284000E3,5.735938261E1
1.013671000E3,5.526482118E1
1.013957000E3,5.731780297E1
1.014225000E3,5.205368153E1
1.014486000E3,5.548863756E1
1.014733000E3,5.265038263E1
1.015033000E3,5.986876322E1
1.015314000E3,5.130643680E1
1.015590000E3,6.086878634E1
1.015830000E3,5.798526739E1
1.016137000E3,6.825745236E1
1.016387000E3,5.828900876E1
1.016655000E3,5.873097643E1
1.017001000E3,6.454090665E1
1.017329000E3,6.385512775E1
1.017637000E3,6.691081911E1
1.017938000E3,6.580217665E1
1.018229000E3,6.485489311E1
1.018470000E3,6.387101962E1
1.018706000E3,6.616835921E1
1.018997000E3,5.951737331E1
1.019235000E3,5.386458503E1
1.019536000E3,5.756977765E1
1.019801000E3,5.811747841E1
1.020064000E3,5.930001089E1
1.020406000E3,5.469664450E1
1.020673000E3,5.181220980E1
1.020925000E3,5.483858346E1
1.021232000E3,5.716842569E1
1.021527000E3,5.738254897E1
1.021762000E3,5.628034518E1
1.022007000E3,5.850971228E1
1.022258000E3,5.329919175E1
1.022556000E3,5.482637446E1
1.022813000E3,5.690503448E1
1.023071000E3,5.317501594E1
1.023336000E3,4.870888301E1
1.023687000E3,6.132281620E1
1.023965000E3,6.262505101E1
1.024220000E3,6.180229149E1
1.024496000E3,6.130993335E1
1.024741000E3,6.231376381E1
1.025040000E3,6.164360059E1
1.025279000E3,5.910065798E1
1.025533000E3,5.622173801E1
1.025821000E3,5.290311975E1
1.026116000E3,5.028293308E1
1.026403000E3,5.581740437E1
1.026664000E3,5.988277804E1
1.027011000E3,5.730548262E1
1.027305000E3,5.417769573E1
1.027578000E3,5.250932185E1
1.027819000E3,5.139919708E1
1.028128000E3,5.061852216E1
1.028380000E3,4.722292138E1
1.028683000E3,5.983070917E1
1.028956000E3,6.045269830E1
1.029182000E3,5.777292957E1
1.029431000E3,5.497807442E1
1.029734000E3,5.533889528E1
1.030063000E3,5.373558580E1
1.030323000E3,5.600729212E1
1.030620000E3,5.467159629E1
1.030863000E3,5.246400101E1
1.031110000E3,5.468037288E1
1.031367000E3,5.850364516E1
1.031646000E3,5.490958739E1
1.031911000E3,5.866929845E1
1.032210000E3,5.708288591E1
1.032475000E3,5.498129629E1
1.032736000E3,5.670272599E1
1.032986000E3,5.317143219E1
1.033315000E3,5.758413128E1
1.033557000E3,6.361635596E1
1.033846000E3,5.513973379E1
1.034093000E3,5.215484095E1
1.034399000E3,5.465926438E1
1.034684000E3,5.588902955E1
1.034978000E3,5.387672604E1
1.035280000E3,5.595327755E1
1.035543000E3,5.621513504E1
1.035825000E3,5.991854954E1
1.036079000E3,5.864640009E1
1.036322000E3,6.072021936E1
1.036666000E3,5.462749592E1
1.036971000E3,5.329083651E1
1.037264000E3,5.401214501E1
1.037542000E3,5.242806591E1
1.037843000E3,5.573267887E1
1.038091000E3,5.224254554E1
1.038380000E3,5.453929206E1
1.038635000E3,5.371826859E1
1.038891000E3,4.369246898E1
1.039145000E3,4.547521933E1
1.039418000E3,4.204639660E1
1.039750000E3,4.426760298E1
1.039990000E3,4.955659514E1
1.040294000E3,4.960859899E1
1.040560000E3,4.841380220E1
1.040808000E3,4.914533708E1
1.041104000E3,4.650609937E1
1.041370000E3,4.849101938E1
1.041622000E3,5.065930763E1
1.041920000E3,4.744161935E1
1.042161000E3,4.448519483E1
1.042478000E3,4.726532690E1
1.042725000E3,4.667923132E1
1.043042000E3,4.704822757E1
1.043307000E3,3.950691106E1
1.043560000E3,5.249697508E1
1.043835000E3,4.753687679E1
1.044091000E3,4.843049138E1
1.044350000E3,5.394643708E1
1.044644000E3,4.769079035E1
1.044887000E3,5.111291504E1
1.045194000E3,5.247298633E1
1.045445000E3,4.904344971E1
1.045693000E3,4.405437847E1
1.045988000E3,4.750888237E1
1.046301000E3,4.305046000E1
1.046518000E3,4.630901796E1
1.046813000E3,4.756289225E1
1.047053000E3,4.661089273E1
1.047331000E3,6.143859736E1
1.047566000E3,5.702483033E1
1.047860000E3,5.015015196E1
1.048098000E3,5.180675157E1
1.048397000E3,4.645218330E1
1.048640000E3,4.317726503E1
1.048918000E3,4.962602549E1
1.049159000E3,4.922447391E1
1.049523000E3,4.310015818E1
1.049767000E3,5.584844461E1
1.050011000E3,5.550466055E1
1.050294000E3,5.076679182E1
1.050523000E3,4.777565498E1
1.050776000E3,5.078379664E1
1.051031000E3,4.412618688E1
1.051298000E3,3.933148532E1
1.051551000E3,4.240994962E1
1.051799000E3,3.715036539E1
1.052054000E3,4.541823437E1
1.052312000E3,3.252240989E1
1.052661000E3,4.298387800E1
1.052922000E3,4.065675211E1
1.053171000E3,3.851226965E1
1.053417000E3,3.833414863E1
1.053702000E3,3.734543870E1
1.053967000E3,4.406198141E1
1.054269000E3,3.397952572E1
1.054518000E3,3.018425986E1
1.054795000E3,2.659023927E1
1.055055000E3,3.230579484E1
1.055319000E3,4.027650377E1
1.055588000E3,3.256611719E1
1.055936000E3,3.203904394E1
1.056189000E3,3.024692018E1
1.056469000E3,4.044611203E1
1.056698000E3,3.245705712E1
1.056956000E3,5.087039919E1
1.057201000E3,5.278557071E1
1.057507000E3,6.996122129E1
1.057766000E3,6.951439283E1
1.058027000E3,6.731609209E1
1.058291000E3,5.787293958E1
1.058571000E3,5.774874245E1
1.058801000E3,5.291748766E1
1.059132000E3,4.352220528E1
1.059391000E3,5.556254729E1
1.059665000E3,5.339220405E1
1.059951000E3,5.593145301E1
1.060235000E3,5.299996372E1
1.060492000E3,4.882317894E1
1.060733000E3,3.790707311E1
1.060975000E3,3.470192076E1
1.061278000E3,4.481563830E1
1.061519000E3,4.823008935E1
1.061816000E3,4.719850269E1
1.062076000E3,4.706381680E1
1.062331000E3,4.530378435E1
1.062576000E3,3.456809562E1
1.062882000E3,3.742453964E1
1.063154000E3,3.905594906E1
1.063397000E3,3.672857244E1
1.063694000E3,2.941779164E1
1.063926000E3,2.995931983E1
1.064168000E3,3.455311118E1
1.064461000E3,3.254662869E1
1.064708000E3,3.652583843E1
1.065001000E3,5.229424666E1
1.065352000E3,5.178814165E1
1.065606000E3,4.798098259E1
1.065854000E3,3.636652329E1
1.066121000E3,4.558252535E1
1.066366000E3,3.902840121E1
1.066629000E3,3.106435508E1
1.066887000E3,2.541330464E1
1.067179000E3,3.474902335E1
1.067449000E3,4.492275189E1
1.067698000E3,3.860211372E1
1.067955000E3,4.332670525E1
1.068251000E3,5.147667691E1
1.068546000E3,5.152069997E1
1.068797000E3,4.540650098E1
1.069105000E3,4.486446450E1
1.069378000E3,4.196481867E1
1.069632000E3,4.863200791E1
1.069908000E3,3.878967071E1
1.070151000E3,3.630888030E1
1.070413000E3,2.964429880E1
1.070682000E3,3.354707636E1
1.070956000E3,4.008490969E1
1.071248000E3,3.576577653E1
1.071553000E3,4.349754488E1
1.071886000E3,3.824859907E1
1.072130000E3,3.455877689E1
1.072406000E3,3.622999465E1
1.072717000E3,3.637608237E1
1.072984000E3,3.645219519E1
1.073255000E3,4.353729148E1
1.073603000E3,4.287473251E1
1.073856000E3,4.842203791E1
1.074097000E3,4.484407311E1
1.074356000E3,4.397007110E1
1.074628000E3,4.695884235E1
1.074931000E3,4.627189963E1
1.075264000E3,4.689571524E1
1.075614000E3,5.203841291E1
1.075923000E3,4.610184941E1
1.076163000E3,4.404432471E1
1.076475000E3,4.923215011E1
1.076765000E3,4.466142180E1
1.077062000E3,4.987282715E1
1.077375000E3,4.461839454E1
1.077687000E3,5.085403766E1
1.077991000E3,4.674512295E1
1.078232000E3,5.167180279E1
1.078544000E3,4.780582457E1
1.078939000E3,4.593914406E1
1.079187000E3,4.061652220E1
1.079434000E3,4.347669045E1
1.079712000E3,4.326983820E1
1.079966000E3,3.511950991E1
1.080260000E3,4.755279745E1
1.080506000E3,4.756343862E1
1.080756000E3,4.779732167E1
1.081049000E3,4.991962747E1
1.081293000E3,5.213887128E1
1.081586000E3,5.357624469E1
1.081916000E3,5.141456645E1
1.082165000E3,5.036532462E1
1.082460000E3,4.962769973E1
1.082696000E3,4.506404490E1
1.082988000E3,4.537987312E1
1.083220000E3,4.738457007E1
1.083529000E3,4.698711193E1
1.083769000E3,4.571430081E1
1.084079000E3,4.980908007E1
1.084324000E3,5.082282040E1
1.084590000E3,5.406004268E1
1.084876000E3,5.436375886E1
1.085258000E3,5.361506257E1
1.085509000E3,5.202937925E1
1.085815000E3,5.324976969E1
1.086057000E3,5.371445731E1
1.086301000E3,5.282162917E1
1.086550000E3,5.221281857E1
1.086802000E3,5.263727375E1
1.087126000E3,5.703022139E1
1.087384000E3,5.519432869E1
1.087646000E3,5.426647490E1
1.087939000E3,5.407342864E1
1.088175000E3,5.235924404E1
1.088520000E3,4.681002832E1
1.088812000E3,4.891237586E1
1.089076000E3,4.699020733E1
1.089350000E3,4.902871382E1
1.089591000E3,5.078145117E1
1.089837000E3,5.041791921E1
1.090133000E3,4.603650794E1
1.090430000E3,4.871755485E1
1.090660000E3,5.111421073E1
1.090911000E3,4.581894631E1
1.091248000E3,4.988189917E1
1.091630000E3,5.341365920E1
1.091902000E3,4.962858025E1
1.092183000E3,4.315344358E1
1.092440000E3,4.664431132E1
1.092683000E3,4.616459192E1
1.092923000E3,4.765071496E1
1.093171000E3,4.163360687E1
1.093473000E3,4.537777608E1
1.093714000E3,4.783603025E1
1.094007000E3,4.845414260E1
1.094261000E3,4.799870549E1
1.094499000E3,4.651309815E1
1.094792000E3,5.003648984E1
1.095123000E3,5.202534254E1
1.095372000E3,5.709400077E1
1.095625000E3,5.694079106E1
1.095896000E3,5.715452089E1
1.096196000E3,5.523378380E1
1.096438000E3,5.375558627E1
1.096737000E3,5.665208041E1
1.096991000E3,5.314654737E1
1.097292000E3,5.142447849E1
1.097557000E3,5.330628285E1
1.097827000E3,5.512040694E1
1.098167000E3,5.399583122E1
1.098472000E3,5.540663813E1
1.098720000E3,5.200546986E1
1.098960000E3,4.676140326E1
1.099243000E3,4.798657093E1
1.099544000E3,4.841724285E1
1.099804000E3,5.642371618E1
1.100109000E3,5.409000726E1
1.100381000E3,5.348646719E1
1.100630000E3,5.346537578E1
1.100927000E3,5.422782845E1
1.101164000E3,5.395323822E1
1.101495000E3,5.383967560E1
1.101763000E3,5.667828538E1
1.102044000E3,4.764690784E1
1.102307000E3,5.353530254E1
1.102613000E3,5.568430762E1
1.102906000E3,5.431580275E1
1.103147000E3,5.193331555E1
1.103441000E3,5.040945762E1
1.103677000E3,5.333005838E1
1.103968000E3,4.947534745E1
1.104272000E3,5.306270968E1
1.104564000E3,5.537230515E1
1.104799000E3,4.876041085E1
1.105069000E3,5.109409535E1
